time,high,low,open,close,volumefrom,volumeto
1434153600,233.14,229.01,230.46,232.48,38008.73,8803491.08
1434240000,235.51,232.09,232.48,233.75,32894.87,7700053.79
1434326400,238.55,233.29,233.75,237,63467.09,15006949.33
1434412800,254.15,235.7,237,249.82,122473.61,29956654.2
1434499200,258.48,245.09,249.82,247.38,121617.91,30652977.32
1434585600,251.95,242.46,247.38,248.44,78135.55,19421567.7
1434672000,250.81,243.65,248.44,244.13,84699.65,20914718.44
1434758400,246.63,238.7,244.13,244.98,51281.32,12470598.74
1434844800,246.03,240.94,244.98,244.1,25152.47,6140997.64
1434931200,248.6,243.16,244.1,247.46,47587.53,11713076.05
1435017600,247.67,242.32,247.46,243.76,38427.99,9432470.15
1435104000,244.51,239.05,243.76,240.56,47109.76,11415709.88
1435190400,243.65,239.32,240.56,242.56,40360.36,9791297.92
1435276800,243.49,240.14,242.56,242.95,37617.83,9112156.6
1435363200,251.57,241.83,242.95,250.73,54700.08,13525813.79
1435449600,251.59,246.62,250.73,248.88,39892.18,9955671.92
1435536000,257.54,247.96,248.88,256.97,92643.49,23504772.6
1435622400,268.73,255.37,256.97,264.12,116532.34,30621602.74
1435708800,265,254.41,264.12,257.62,66934.73,17316801.19
1435795200,261.29,253.09,257.62,254.88,45004.59,11560214.6
1435881600,256.71,252.44,254.88,255.4,36579.6,9335969.35
1435968000,261.08,253.37,255.4,260.55,32951.08,8502000.62
1436054400,274.14,257.61,260.55,270.14,48445.72,12906220.27
1436140800,277.48,266.46,270.14,269.08,90578.41,14242625.38
1436227200,271.34,263.21,269.08,266.21,41609.36,11104556.73
1436313600,273.57,263.18,266.21,268.64,45290.37,12157995.11
1436400000,272.31,265.13,268.64,269.14,48385.86,13058350.83
1436486400,297.85,266.91,269.14,283.62,117173.84,33254590.34
1436572800,298.76,282.28,283.62,291.97,46487.25,13584989.4
1436659200,315.88,291.26,291.97,310.44,120702.44,36866127.76
1436745600,310.88,276.85,310.44,290.35,146845.71,42741263.66
1436832000,296.96,285.17,290.35,286.96,60619.43,17635928.71
1436918400,292.92,283.17,286.96,283.42,59578.59,17274148.89
1437004800,290.84,273.28,283.42,276.59,121324.43,34155564.7
1437091200,280.76,271.17,276.59,279.62,62121.51,17217352.98
1437177600,282.53,243.24,279.62,274.05,55337.05,15358107.19
1437264000,277.07,271.85,274.05,273.18,30202.22,8322466
1437350400,278.85,271.82,273.18,277.68,46596.58,12900609.61
1437436800,281.05,274.19,277.68,275.09,49054.44,13667891.12
1437523200,277.39,273.12,275.09,276.46,41969.04,11596311.21
1437609600,277.85,274.47,276.46,275.52,35661.27,9870635.2
1437696000,289.81,274.26,275.52,288.37,74359.53,21095041.66
1437782400,291.24,284.67,288.37,288.74,41648.34,12024889.58
1437868800,293.28,286.77,288.74,291.77,30991.92,9038050.71
1437955200,295.79,285.4,291.77,293.01,69710.58,20358325.65
1438041600,296.68,291.67,293.01,293.7,49065.8,14466428.05
1438128000,294.72,286.89,293.7,288.37,50673.64,14738216.66
1438214400,289.89,284.91,288.37,287.02,44792.49,12888680.67
1438300800,288.69,280.77,287.02,283.73,49212.01,14019071.24
1438387200,284.53,276.3,283.73,280.47,39426.68,11068826.78
1438473600,282.5,275.93,280.47,281.36,35672.07,9978638.45
1438560000,285,278.94,281.36,281.58,45894.1,13006246.28
1438646400,285.66,279.58,281.58,284.3,44841.21,12732203.17
1438732800,285.45,280.53,284.3,281.72,38285.97,10854754.48
1438819200,281.98,276.46,281.72,278,33261.93,9319083.23
1438905600,279.6,274.28,278,277.89,42811.69,11919665.19
1438992000,278.92,257.42,277.89,258.6,82543.32,22308123.7
1439078400,266.75,258.56,258.6,263.87,57475.12,15154749.09
1439164800,266.63,260.52,263.87,263.3,48569.01,12873441.85
1439251200,269.9,261.44,263.3,269.03,51361.8,13681939.6
1439337600,271.5,263.66,269.03,267.66,56734.31,15232934.05
1439424000,268.39,261.28,267.66,263.44,56486.75,14962211.79
1439510400,267.22,260.21,263.44,265.03,52327.95,13899139.99
1439596800,266.55,259.38,265.03,260.52,38905.99,10303301.22
1439683200,261.92,254.57,260.52,257.12,69037.08,17880398.95
1439769600,259.93,252.87,257.12,257.13,47882.96,12378054.89
1439856000,257.53,245.74,257.13,246.72,94503.04,23896056.77
1439942400,247.95,214.29,246.72,226,245822.71,55514712.14
1440028800,238.03,225.54,226,234.66,90981.27,21225055.42
1440115200,236.3,230.48,234.66,232.4,57649.08,13485729.48
1440201600,235.07,221.04,232.4,229.54,74205.5,16976922.67
1440288000,232.7,224.27,229.54,226.75,48840.79,11204081.47
1440374400,228.43,207.82,226.75,211.43,196695.2,43008579.43
1440460800,226.55,196.26,211.43,220.51,190793.65,40651749.53
1440547200,230.69,218.79,220.51,224.97,92812.47,20986286.41
1440633600,228.44,222,224.97,222.73,60246.06,13631111.36
1440720000,234.81,219.6,222.73,231.64,90660.85,20751420.42
1440806400,233.09,226.35,231.64,228.5,43740.08,10072201.21
1440892800,232.32,225.44,228.5,228.4,39808.01,9118089.39
1440979200,231.79,224.2,228.4,229.47,54507.28,12521966.49
1441065600,231.45,225.76,229.47,227.18,66543.6,15206241.05
1441152000,230.59,225.57,227.18,228.63,58765.75,13443780.85
1441238400,229.62,225.36,228.63,226.2,54150.19,12337406.44
1441324800,231.06,225.75,226.2,230.25,61762.93,14174313.31
1441411200,235.61,228.29,230.25,233.67,48280.18,11253257.52
1441497600,243.64,234.74,233.67,239.86,66271.08,15939620.21
1441584000,242.66,237.49,239.86,239.58,57187.93,13744695.27
1441670400,246.38,239.23,239.58,243.24,76353.97,18605471.98
1441756800,244.34,236.49,243.24,237.41,69263.89,16636258.68
1441843200,240.63,234.31,237.41,238.08,60537.22,14447606.84
1441929600,241.02,237.38,238.08,239.9,45773.98,10992443.1
1442016000,240.32,233.32,239.9,235.6,43773.9,10407178.6
1442102400,236.16,228.28,235.6,230.19,51595.8,11983360.26
1442188800,232.64,225.96,230.19,229.91,61097.39,14070910.12
1442275200,242.83,228.03,229.91,229.53,49516.04,11425472.46
1442361600,230.89,225.05,229.53,228.6,51913.1,11866728.14
1442448000,235.17,227.95,228.6,232.72,56060.73,12975914.38
1442534400,234.69,230.58,232.72,232.21,53168.52,12397851.98
1442620800,233.35,230.21,232.21,231.11,34470.84,8004103.62
1442707200,232.67,229.93,231.11,231.09,33153.05,7676869.88
1442793600,231.63,225,231.09,226.33,53425.18,12180039.21
1442880000,233.24,224.07,226.33,230.01,71545.59,16390021.59
1442966400,232.2,228.5,230.01,229.89,43602.2,10064288.46
1443052800,235.84,229.57,229.89,233.76,72124.09,16797644.6
1443139200,237.58,232.7,233.76,235.03,61574.99,14510987.84
1443225600,235.71,232.74,235.03,234.3,40288.81,9449846.08
1443312000,234.75,231.84,234.3,232.5,36139.39,8429802.53
1443398400,240.39,232.37,232.5,238.87,64274.87,15282768.65
1443484800,240.39,234.8,238.87,236.71,57296.63,13637645.5
1443571200,237.83,234.39,236.71,235.93,50515.18,11946864.9
1443657600,238.66,234.7,235.93,237.05,52884.47,12534482.83
1443744000,238.45,235.14,237.05,236.71,47941.6,11378441.69
1443830400,239.52,236.07,236.71,238.58,43304.67,10338780.01
1443916800,277.58,237.51,238.58,238.33,31854.49,7618430.27
1444003200,240.53,236.41,238.33,240.15,61240.52,14631928.87
1444089600,247.61,239.36,240.15,246.14,78843.88,19242190.45
1444176000,247.28,241.65,246.14,242.98,62600.8,15363142.53
1444262400,244.79,241.57,242.98,242.58,44153.62,10762328.45
1444348800,244.56,241.34,242.58,244.04,40572.8,9897714.74
1444435200,245.93,242.89,244.04,245.35,38960.98,9547124.76
1444521600,248.26,244.47,245.35,247.65,41425.58,10232454.52
1444608000,248.02,244.65,247.65,245.35,40389.34,9961674.07
1444694400,251.19,243.11,245.35,248.78,74881.9,18553307.06
1444780800,255.06,248.28,248.78,252.33,69581.72,17511356.73
1444867200,256.76,251.17,252.33,254.44,60635.46,15465023.84
1444953600,267.27,253.93,254.44,262.87,95178.55,24886162.93
1445040000,275.41,261.74,262.87,269.58,113842.13,30715446.42
1445126400,272.44,259.53,269.58,261.67,52264.98,13921233.73
1445212800,265.95,259.89,261.67,263.82,58169.97,15352671.06
1445299200,272.12,262.7,263.82,269.75,75401.79,20200355.34
1445385600,272.17,263.54,269.75,267.11,59638.03,16006977.1
1445472000,278.74,266.8,267.11,274.42,93154.36,25481882.58
1445558400,279.77,273.17,274.42,276.92,69321.79,19221822.38
1445644800,283.05,277.01,276.92,282.56,60132.74,16875626.47
1445731200,295.56,281.75,282.56,287.86,113901.26,32946170.24
1445817600,287.62,279.62,287.86,285.15,73205.79,20794049.79
1445904000,298.43,285.09,285.15,294.66,105868.3,31003938.2
1445990400,307.46,294.02,294.66,303.54,116408.66,35117112.66
1446076800,318.48,300.16,303.54,313.63,138919.55,43194878.81
1446163200,334.92,310.82,313.63,327.12,156489.02,50796456.31
1446249600,333.25,304.6,327.12,311.24,105831.92,33762428.44
1446336000,324.34,304.72,311.24,322.95,73712.79,23427549.6
1446422400,365.75,319.75,322.95,359.28,223094.73,76864059.45
1446508800,416.78,354.58,359.28,396.49,421992.87,163481625.8
1446595200,492.8,368.62,396.49,400.89,517733.91,229673024.4
1446681600,447.24,366.08,400.89,382.7,302953.09,121763708.2
1446768000,396.35,348.84,382.7,369.81,255274.81,94921694.02
1446854400,391.75,368.98,369.81,385.09,103025.55,39495095
1446940800,389.78,365.49,385.09,371.56,94356.82,35907981.64
1447027200,385.11,360.17,371.56,380.22,125535.36,47074440.94
1447113600,381.38,323.21,380.22,336.69,210288.65,74896052.37
1447200000,341.76,292.38,336.69,304.71,263962.67,83078426.53
1447286400,346.13,306.07,304.71,333.85,164613.86,54120828.19
1447372800,341.79,323.91,333.85,333.77,97247.84,32480298.94
1447459200,369.8,326.35,333.77,331.77,71109.3,23836097.89
1447545600,334.78,314.16,331.77,317.45,88318.89,28640663.53
1447632000,332.01,314.06,317.45,330.21,87141.33,28260517.56
1447718400,342.91,328.15,330.21,333.91,98247.88,32944787.48
1447804800,337.39,329.42,333.91,335.92,78355.69,26194853.26
1447891200,335.64,323.36,335.92,324.98,86374.86,28543062.16
1447977600,327.06,309.48,324.98,321.12,109984.76,35090324.43
1448064000,328.42,318.37,321.12,324.7,44997.78,14652996.7
1448150400,326.94,319.35,324.7,322.78,36748.64,11915632.14
1448236800,325,319.89,322.78,322.12,42733.54,13839023.95
1448323200,323.26,315.54,322.12,318.35,50660.16,16282941.39
1448409600,330.04,315.69,318.35,327.52,77684.42,25200934.79
1448496000,368.92,327.4,327.52,353.74,211376.8,73395832.57
1448582400,363.9,345.15,353.74,359.52,103479.86,36955394.2
1448668800,360.08,350.49,359.52,355.83,56171.07,19988111.49
1448755200,372.84,354.55,355.83,370.84,67365.88,24546100.04
1448841600,382.56,367.87,370.84,377.97,129767.07,48913368.38
1448928000,379.02,353.66,377.97,361.8,111904.7,40821470.73
1449014400,363.43,347.16,361.8,359.98,92449.73,32881089.02
1449100800,371.37,355.47,359.98,360.31,87225.21,31673283.3
1449187200,363.95,354.31,360.31,361.67,60548.44,21820610.2
1449273600,390.28,361.5,361.67,386.69,115198.52,43438102.1
1449360000,402.19,382.62,386.69,393.38,131856.64,52068577.43
1449446400,398.74,381.69,393.38,394.28,96750.51,38102878.77
1449532800,411.07,388.03,394.28,410.67,74361.57,29543120.08
1449619200,424.58,403.26,410.67,416,147362.83,61289838.7
1449705600,420.36,409.53,416,415.49,71661.75,29794270.99
1449792000,453.37,413.72,415.49,449.83,175058.38,76433917.46
1449878400,467.71,403.69,449.83,432.29,211440.71,91838640.61
1449964800,440.97,420.76,432.29,434.69,64139.63,27898250.74
1450051200,449.45,428.84,434.69,442,218923.82,97068568.78
1450137600,464.23,440.72,442,462.65,107064.22,48912227.87
1450224000,465.16,437.37,462.65,453.98,185221.17,84336145.39
1450310400,458.44,447.29,453.98,455.53,64574.94,29344348.08
1450396800,466.12,453.46,455.53,463.18,83409.95,38425211.05
1450483200,465.99,452.33,463.18,461.2,61309.41,28327900.15
1450569600,462.76,431.1,461.2,441.78,121531.64,54316484.95
1450656000,445.54,423.99,441.78,437.59,121990.88,53270215.6
1450742400,443.22,433.25,437.59,437.03,65785.54,28845536.39
1450828800,444.78,434.28,437.03,442.43,63247.04,27877349.1
1450915200,460.62,441.76,442.43,452.98,79604.01,36096662.15
1451001600,457.44,449.52,452.98,454.05,42390.82,19251958.85
1451088000,456.48,400.45,454.05,415.37,208582.27,88564770.72
1451174400,425.51,406.09,415.37,422.39,67581.91,28259303.48
1451260800,429.85,417.14,422.39,421.76,68345.44,28978639.73
1451347200,433.56,419.3,421.76,431.92,70645.37,30163445.65
1451433600,435.04,420.77,431.92,427.15,68269.9,29289416.54
1451520000,433.12,417.14,427.15,429.95,65213.47,27758278.73
1451606400,437.95,425.86,429.95,433.99,46973.12,20334286.58
1451692800,437.43,430.73,433.99,433.72,33570.39,14566820.95
1451779200,434.14,423.09,433.72,430.7,54826.26,23490162.61
1451865600,435.26,428.6,430.7,433.32,53007.87,22943968.22
1451952000,435.25,428.87,433.32,431.2,45029.87,19499588.99
1452038400,432.11,425,431.2,430.82,43432.03,18702334.67
1452124800,457.54,428.52,430.82,457.05,130197.44,58253615.03
1452211200,462.92,446.51,457.05,452.87,91304.61,41594025.32
1452297600,454.55,444.9,452.87,448.31,39809.95,17967113.95
1452384000,448.88,438.62,448.31,446.19,44457.28,19778456.68
1452470400,451.08,441.77,446.19,447.72,56587.4,25358480.83
1452556800,448.41,443.14,447.72,445.04,44585.93,19913400.66
1452643200,443.72,420.39,445.04,432.18,92040.06,39525195.32
1452729600,433.74,427.01,432.18,429.13,46172.51,19948730.59
1452816000,430.15,364.71,429.13,372.26,268141.73,107060613.4
1452902400,386.72,350.39,372.26,385.04,183962.03,68297105.65
1452988800,390.72,377.71,385.04,382.47,66089.34,25464382.4
1453075200,387.29,373.21,382.47,384.4,69301.33,26546465.91
1453161600,386.69,375.89,384.4,379.46,66345.24,25417876.87
1453248000,425.72,374.05,379.46,414.58,190316.94,76873917.15
1453334400,423.42,403.86,414.58,410.24,89938.22,37264942.18
1453420800,411.49,374.9,410.24,382.65,144856.97,56548790.09
1453507200,395.43,380.27,382.65,388.61,61383.14,23908533.75
1453593600,405.4,385.53,388.61,402.13,64535.73,25770175.58
1453680000,403.78,386.85,402.13,392.76,67659.06,26793044.72
1453766400,397.74,387.9,392.76,389.78,56805.12,22384754.5
1453852800,397.37,389.35,389.78,395.02,43678.72,17297117.36
1453939200,395.42,376.71,395.02,379.69,77319.55,29717813.05
1454025600,385.75,363.49,379.69,380.29,138455.81,51927041.84
1454112000,381.75,375.04,380.29,377.76,36179.6,13720656.84
1454198400,380.54,366.88,377.76,369.84,39019.71,14718855.75
1454284800,379.78,365.27,369.84,372.18,74346.01,27728088.91
1454371200,376.63,371.4,372.18,373.92,50981.07,19123252.48
1454457600,375.89,366.2,373.92,368.02,59813.05,22266682.14
1454544000,391.83,368.05,368.02,390.65,101868.7,38961905.49
1454630400,391.15,384.48,390.65,386.46,60917.35,23688228.07
1454716800,386.35,372.87,386.46,376.68,78850.1,29801286.8
1454803200,382.61,375.28,376.68,377.94,40743.17,15395728.35
1454889600,380.92,372.1,377.94,372.63,62236.23,23424062.52
1454976000,377.59,371.42,372.63,375.32,55358.89,20801701.37
1455062400,385.38,374.09,375.32,381.88,97487.81,37137791.06
1455148800,383.23,372.75,381.88,379.45,62653.08,23858467.37
1455235200,386.4,379.32,379.45,384.04,53759.93,20685663.27
1455321600,392.57,383.31,384.04,390.1,48158.05,18757146.48
1455408000,405.93,390.06,390.1,405.5,73589.64,29442484.67
1455494400,410.85,396.56,405.5,401.07,86127.28,34862753.81
1455580800,409.75,398,401.07,406.42,68330.32,27726590.05
1455667200,421.45,405.05,406.42,417.14,90323.21,37559686.21
1455753600,425.51,414.78,417.14,421.4,77346.22,32541108.12
1455840000,424.26,416.36,421.4,419.98,52240.27,21991480.98
1455926400,442.66,419.49,419.98,440.06,111626.76,48500793.67
1456012800,447.61,425.47,440.06,437.87,100499.03,44120520.96
1456099200,440.18,431.3,437.87,437.79,56010.22,24563748.2
1456185600,440.76,414.36,437.79,419.9,93717.62,39915706.29
1456272000,425.17,410.36,419.9,422.72,66506.84,28041199.85
1456358400,427.18,417.51,422.72,423.48,53541.45,22692099.41
1456444800,427.58,419.11,423.48,427.32,53212.34,22642013.92
1456531200,434.14,427.3,427.32,431.3,42792.33,18543436.43
1456617600,435.62,421.22,431.3,432.47,50847.07,21876091.34
1456704000,441.32,429.83,432.47,436.21,68773.52,30077319.62
1456790400,439.02,428.49,436.21,434.04,67461.59,29312670.84
1456876800,435.91,423.85,434.04,425.36,57744.55,24894311.79
1456963200,425.83,414.94,425.36,419.56,78902.45,33188751.08
1457049600,423.39,407.2,419.56,409.48,75267.61,31416610.3
1457136000,410.06,386.93,409.48,399,129149.15,51725937.08
1457222400,412.02,393.09,399,405.96,62593.92,25324456.27
1457308800,416.58,401.98,405.96,414.87,61774.07,25349627.97
1457395200,416.72,408.42,414.87,411.9,53769.8,22204517.93
1457481600,414.88,408.94,411.9,412.76,50919.66,21035428.97
1457568000,417.48,410.27,412.76,415.83,55735.81,23114636.62
1457654400,422.4,415.11,415.83,419.11,60632.19,25469781.33
1457740800,420.67,407.03,419.11,410.36,59635.49,24660321.63
1457827200,415.93,409.57,410.36,412.41,34977.81,14457108
1457913600,416.08,411.19,412.41,414.31,49332.82,20471909.73
1458000000,417.37,412.31,414.31,415.13,48596.63,20227610.88
1458086400,416.95,413.32,415.13,415.91,44535.24,18509954.18
1458172800,419.56,415.33,415.91,418.16,43820.66,18409340.68
1458259200,418.58,402.48,418.16,408.16,66068.03,27178165.73
1458345600,410.49,402.13,408.16,408.69,36997.54,15084656.26
1458432000,413.45,407.24,408.69,411.53,30543.21,12577521.63
1458518400,413.09,407.25,411.53,411.11,43159.26,17735457.25
1458604800,417.94,410.78,411.11,416.21,49075.11,20425092.47
1458691200,419.58,414.18,416.21,416.98,40605.05,16946522.38
1458777600,417.68,412.88,416.98,414.74,38828.43,16210672.62
1458864000,417.3,412.41,414.74,415.71,34588.15,14431200.38
1458950400,417.71,413.93,415.71,416.51,28056.64,11696306.67
1459036800,427.36,415.5,416.51,424.57,61724.4,26137150.51
1459123200,425.36,419.7,424.57,422.21,43444.76,18410749.99
1459209600,424.53,406.36,422.21,415,69113.03,28765857.05
1459296000,416.22,408.4,415,412.44,43282.31,17890792.61
1459382400,417.16,411.45,412.44,415.66,41840.9,17407273.19
1459468800,416.86,412.79,415.66,415.64,38218.91,15852511.01
1459555200,420.09,415.09,415.64,418.51,31309.25,13137339.89
1459641600,420.18,416.95,418.51,419.06,22798.16,9591214.82
1459728000,420.39,416.21,419.06,419.33,33436.9,14031939.65
1459814400,423.67,417.95,419.33,422.07,40886.78,17260368.39
1459900800,422.81,419.54,422.07,421.26,32667.23,13836754.91
1459987200,422.03,417.94,421.26,420.14,36056.99,15200495.86
1460073600,423.51,415.5,420.14,417.69,46947.25,19810838.26
1460160000,418.85,412.39,417.69,418.05,29424.6,12291880.83
1460246400,421.63,416.69,418.05,420.25,23300.23,9806327.9
1460332800,422.35,418.11,420.25,421.43,36387.29,15374195.04
1460419200,426.69,420.7,421.43,424.74,57711.94,24580503.64
1460505600,426.58,421.41,424.74,423.47,38088.6,16183793.93
1460592000,425.44,421.84,423.47,424.02,30664.4,13038970.54
1460678400,429.49,423.25,424.02,428.67,54119.98,23214560.1
1460764800,432,426.84,428.67,430.05,29021.18,12517265.78
1460851200,430.62,423.79,430.05,426.26,25586.86,10980868.31
1460937600,429.07,424.35,426.26,427.69,32574.71,13951524.85
1461024000,436.07,426.84,427.69,434.92,45675.4,19713466.34
1461110400,442.86,432.51,434.92,441.16,74361.53,32655415.81
1461196800,450.8,439.53,441.16,449.34,63127.8,28168774.29
1461283200,450.19,441.9,449.34,445.28,49710.33,22225157.27
1461369600,451.48,443.07,445.28,450.08,42358.77,18998211.55
1461456000,461.78,447.89,450.08,457.56,74434.28,33984269.34
1461542400,466.23,451.79,457.56,461.73,81656.03,37614684.81
1461628800,468.86,459.23,461.73,466,67557.86,31451239.15
1461715200,467.87,444.62,466,447.01,90806.31,41539684.76
1461801600,450.1,433.9,447.01,448.48,81934.58,36369788.38
1461888000,456.31,445.22,448.48,454.98,44850.72,20264761.95
1461974400,456.86,446.65,454.98,448.53,35308.4,15994805.53
1462060800,454.21,447.52,448.53,452.24,21745.59,9838490.74
1462147200,453.87,440.21,452.24,444.18,73854.48,32863011.95
1462233600,451.54,441.55,444.18,450.27,49749.84,22292253.48
1462320000,450.87,444.22,450.27,445.8,39440.84,17676609.71
1462406400,449.19,444.35,445.8,448.08,41887.49,18765369.38
1462492800,461.48,445.72,448.08,459.56,68429.7,31122708.07
1462579200,460.61,454.6,459.56,458.46,30971.06,14247601.97
1462665600,460.18,454.94,458.46,457.87,27597.1,12689581.18
1462752000,464.18,455.38,457.87,460.44,48422.16,22322043.96
1462838400,462.14,446.81,460.44,449.36,59992.45,27247925.23
1462924800,456.15,449.59,449.36,452.5,39965.14,18137209.37
1463011200,455.34,448.4,452.5,454.43,49186.86,22252919.49
1463097600,457.22,451.49,454.43,455.41,32389.98,14768796.02
1463184000,457.74,453.58,455.41,456.44,20360.7,9319128.91
1463270400,460.28,455,456.44,458.11,21196.42,9745309.9
1463356800,459.57,450.73,458.11,454.87,36601.5,16731954.01
1463443200,456.3,451.71,454.87,453.25,34628.34,15741822.36
1463529600,456.65,452.35,453.25,454.22,32606.95,14884550.93
1463616000,455.19,441.12,454.22,442.66,59385.1,26626097.5
1463702400,447.76,435.42,442.66,442.11,48431.62,21415312.04
1463788800,445.24,439.73,442.11,443.64,22999.29,10213550.36
1463875200,444.24,436.94,443.64,439.62,28739.45,12691382.29
1463961600,444.99,438.24,439.62,443.69,35897.23,15885933.69
1464048000,447.9,442.02,443.69,446.11,33214.62,14837671.76
1464134400,451.21,445.35,446.11,449.78,37716.29,16954105.43
1464220800,454.25,447.67,449.78,453.3,37715.9,17093327.23
1464307200,479.22,452.71,453.3,474.05,135674.57,63894987.38
1464393600,531.76,467.05,474.05,524.22,150172.04,75400711.07
1464480000,548.04,493.22,524.22,516.05,152570.22,80753301.33
1464566400,544.18,512.81,516.05,532.26,77528.43,41433165.43
1464652800,546.92,513.15,532.26,528.92,114080.03,60896411.69
1464739200,542.26,521.3,528.92,537.4,72406.45,38742660.86
1464825600,541.55,530.47,537.4,537.1,52877.98,28380698.71
1464912000,573.72,534.34,537.1,567.03,106250.27,59464310.87
1464998400,592.68,560.87,567.03,571.95,87411.46,50353517.34
1465084800,583.64,567.77,571.95,574.91,64520.22,37233994.18
1465171200,586.73,571.67,574.91,583.58,63682.81,37131086.56
1465257600,591.32,543.63,583.58,575.58,84694.25,49082472.71
1465344000,582.44,567.78,575.58,580.51,49604.16,28706216.31
1465430400,580.71,569.26,580.51,574.69,48613.35,28010575.91
1465516800,579.26,571.14,574.69,577.89,45501.86,26290866.62
1465603200,592.61,576.29,577.89,591.6,42217.02,24790441.26
1465689600,683.85,592.79,591.6,666.55,217379.53,139684630.3
1465776000,718.24,652.78,666.55,700.07,216731.32,149442548.7
1465862400,702.52,654.69,700.07,685.14,135648.79,92458349.24
1465948800,695.07,670.45,685.14,690.77,78620.97,53863568.9
1466035200,769.73,687.43,690.77,761.21,229569.22,169704647
1466121600,771.89,704.21,761.21,743.9,215870.36,160302360.3
1466208000,776.04,727.13,743.9,753.77,120525.37,91056993.79
1466294400,765.1,740.38,753.77,761.04,60445.37,45805980.62
1466380800,764.6,717.41,761.04,733.97,112290.09,83637617.46
1466467200,732.23,626.05,733.97,667.38,248083.39,166828425.9
1466553600,677.8,586.6,667.38,590.56,202320.1,129550795.9
1466640000,629.55,539.28,590.56,620.84,261739.44,154289129.7
1466726400,687.39,616.41,620.84,656.89,196694.45,128990817.1
1466812800,688.1,640.79,656.89,663.52,100457.69,67442141.07
1466899200,665.19,609.9,663.52,625.41,88928.71,56403088.15
1466985600,650.34,615.22,625.41,644.66,99812.97,63747137.15
1467072000,659.27,634.26,644.66,644.89,76657.93,49673830.24
1467158400,645.91,621.76,644.89,636.54,80218.82,50898093.64
1467244800,673.04,631.24,636.54,670.02,88203.81,58215062.66
1467331200,685.11,661.09,670.02,674.57,92227.36,62394480.64
